Date,Province,Commodity,Price
2022-05-01,SULAWESI BARAT,"Chili (bird's eye, red)",29075.0
2022-05-01,SULAWESI BARAT,Chili (red),33316.666666666664
2022-05-01,SULAWESI BARAT,"Chili (red, curly)",34150.0
2022-05-01,SULAWESI BARAT,"Chili (red, large)",33041.667499999996
2022-05-01,SULAWESI SELATAN,Chili (bird's eye),24048.001
2022-05-01,SULAWESI SELATAN,"Chili (bird's eye, green)",18247.5
2022-05-01,SULAWESI SELATAN,"Chili (bird's eye, red)",25343.334
2022-05-01,SULAWESI SELATAN,Chili (red),30490.0
2022-05-01,SULAWESI SELATAN,"Chili (red, curly)",32046.666000000005
2022-05-01,SULAWESI SELATAN,"Chili (red, large)",28933.333999999995
2022-05-01,SULAWESI TENGAH,Chili (bird's eye),44541.665
2022-05-01,SULAWESI TENGAH,"Chili (bird's eye, green)",46750.0
2022-05-01,SULAWESI TENGAH,"Chili (bird's eye, red)",42333.335
2022-05-01,SULAWESI TENGAH,Chili (red),36725.0
2022-05-01,SULAWESI TENGAH,"Chili (red, curly)",28116.67
2022-05-01,SULAWESI TENGAH,"Chili (red, large)",45333.335
2022-05-01,SULAWESI TENGGARA,Chili (bird's eye),39737.5025
2022-05-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",38016.667499999996
2022-05-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",41458.335
2022-05-01,SULAWESI TENGGARA,Chili (red),33216.67
2022-05-01,SULAWESI TENGGARA,"Chili (red, curly)",36191.665
2022-05-01,SULAWESI TENGGARA,"Chili (red, large)",39166.667499999996
2022-05-01,SULAWESI UTARA,Chili (bird's eye),37720.832500000004
2022-05-01,SULAWESI UTARA,"Chili (bird's eye, green)",38933.332500000004
2022-05-01,SULAWESI UTARA,"Chili (bird's eye, red)",36508.332500000004
2022-05-01,SULAWESI UTARA,Chili (red),29808.335
2022-05-01,SULAWESI UTARA,"Chili (red, curly)",29808.335
2022-05-01,SUMATERA BARAT,Chili (bird's eye),46100.0
2022-05-01,SUMATERA BARAT,"Chili (bird's eye, green)",41350.0
2022-05-01,SUMATERA BARAT,Chili (red),40975.0
2022-05-01,SUMATERA BARAT,"Chili (red, curly)",40975.0
2022-05-01,SUMATERA SELATAN,Chili (bird's eye),47993.335
2022-05-01,SUMATERA SELATAN,"Chili (bird's eye, green)",48001.11000000001
2022-05-01,SUMATERA SELATAN,"Chili (bird's eye, red)",49478.88999999999
2022-05-01,SUMATERA SELATAN,Chili (red),47035.55333333334
2022-05-01,SUMATERA SELATAN,"Chili (red, curly)",43951.113333333335
2022-05-01,SUMATERA SELATAN,"Chili (red, large)",50105.55333333334
2022-05-01,SUMATERA UTARA,Chili (bird's eye),34372.22083333333
2022-05-01,SUMATERA UTARA,"Chili (bird's eye, green)",34419.443333333336
2022-05-01,SUMATERA UTARA,"Chili (bird's eye, red)",32383.3325
2022-05-01,SUMATERA UTARA,Chili (red),31830.0
2022-05-01,SUMATERA UTARA,"Chili (red, curly)",31735.896923076925
2022-06-01,ACEH,Chili (bird's eye),56102.85800000001
2022-06-01,ACEH,"Chili (bird's eye, green)",56912.700000000004
2022-06-01,ACEH,Chili (red),81551.66799999999
2022-06-01,ACEH,"Chili (red, curly)",82951.66799999999
2022-06-01,BALI,Chili (bird's eye),64761.905
2022-06-01,BALI,"Chili (bird's eye, green)",51845.2375
2022-06-01,BALI,"Chili (bird's eye, red)",76767.8575
2022-06-01,BALI,Chili (red),59863.095
2022-06-01,BALI,"Chili (red, curly)",63365.079999999994
2022-06-01,BALI,"Chili (red, large)",58077.3825
2022-06-01,BANTEN,Chili (bird's eye),89837.30166666668
2022-06-01,BANTEN,"Chili (bird's eye, green)",78876.19
2022-06-01,BANTEN,"Chili (bird's eye, red)",101182.53833333333
2022-06-01,BANTEN,Chili (red),80380.95000000001
2022-06-01,BANTEN,"Chili (red, curly)",82884.92
2022-06-01,BANTEN,"Chili (red, large)",79349.20666666667
2022-06-01,BENGKULU,Chili (bird's eye),64746.427500000005
2022-06-01,BENGKULU,"Chili (bird's eye, green)",66717.2625
2022-06-01,BENGKULU,"Chili (bird's eye, red)",62754.7625
2022-06-01,BENGKULU,Chili (red),78602.975
2022-06-01,BENGKULU,"Chili (red, curly)",81571.43
2022-06-01,BENGKULU,"Chili (red, large)",75633.93000000001
2022-06-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (bird's eye),78630.95
2022-06-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",67321.43
2022-06-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",87476.19
2022-06-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),70851.19
2022-06-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",71821.42499999999
2022-06-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",69880.955
2022-06-01,DKI JAKARTA,Chili (bird's eye),93829.36666666665
2022-06-01,DKI JAKARTA,"Chili (bird's eye, green)",77857.14333333333
2022-06-01,DKI JAKARTA,"Chili (bird's eye, red)",109801.58666666667
2022-06-01,DKI JAKARTA,Chili (red),83888.89
2022-06-01,DKI JAKARTA,"Chili (red, curly)",85714.28666666667
2022-06-01,DKI JAKARTA,"Chili (red, large)",82063.49
2022-06-01,GORONTALO,Chili (bird's eye),76234.12666666666
2022-06-01,GORONTALO,"Chili (bird's eye, green)",35000.0
2022-06-01,GORONTALO,"Chili (bird's eye, red)",84015.87333333334
2022-06-01,GORONTALO,Chili (red),62460.31333333333
2022-06-01,GORONTALO,"Chili (red, curly)",62460.31333333333
2022-06-01,JAMBI,Chili (bird's eye),83133.9275
2022-06-01,JAMBI,"Chili (bird's eye, green)",60904.76
2022-06-01,JAMBI,"Chili (bird's eye, red)",98113.0925
2022-06-01,JAMBI,Chili (red),74996.03333333334
2022-06-01,JAMBI,"Chili (red, curly)",74827.38
2022-06-01,JAMBI,"Chili (red, large)",74666.67
2022-06-01,JAWA BARAT,Chili (bird's eye),84408.61294117647
2022-06-01,JAWA BARAT,"Chili (bird's eye, green)",72773.065625
2022-06-01,JAWA BARAT,"Chili (bird's eye, red)",95716.93
2022-06-01,JAWA BARAT,Chili (red),75066.963125
2022-06-01,JAWA BARAT,"Chili (red, curly)",76137.56555555556
2022-06-01,JAWA BARAT,"Chili (red, large)",75088.625
2022-06-01,JAWA TENGAH,Chili (bird's eye),71387.75523809523
2022-06-01,JAWA TENGAH,"Chili (bird's eye, green)",56333.332083333335
2022-06-01,JAWA TENGAH,"Chili (bird's eye, red)",87631.945
2022-06-01,JAWA TENGAH,Chili (red),67376.56684210527
2022-06-01,JAWA TENGAH,"Chili (red, curly)",68863.09541666666
2022-06-01,JAWA TENGAH,"Chili (red, large)",67545.38666666667
2022-06-01,JAWA TIMUR,Chili (bird's eye),68083.33352941176
2022-06-01,JAWA TIMUR,"Chili (bird's eye, green)",50994.397647058824
2022-06-01,JAWA TIMUR,"Chili (bird's eye, red)",87367.56
2022-06-01,JAWA TIMUR,Chili (red),64200.89375
2022-06-01,JAWA TIMUR,"Chili (red, curly)",67666.66615384616
2022-06-01,JAWA TIMUR,"Chili (red, large)",64446.11578947368
2022-06-01,KALIMANTAN BARAT,Chili (bird's eye),76855.65375
2022-06-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",69781.25
2022-06-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",83930.06
2022-06-01,KALIMANTAN BARAT,Chili (red),56152.381428571425
2022-06-01,KALIMANTAN BARAT,"Chili (red, curly)",60714.285
2022-06-01,KALIMANTAN BARAT,"Chili (red, large)",56102.67875
2022-06-01,KALIMANTAN SELATAN,Chili (bird's eye),71997.02249999999
2022-06-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",51416.67
2022-06-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",92577.38
2022-06-01,KALIMANTAN SELATAN,Chili (red),71711.3075
2022-06-01,KALIMANTAN SELATAN,"Chili (red, curly)",73005.95
2022-06-01,KALIMANTAN SELATAN,"Chili (red, large)",70416.66750000001
2022-06-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",66785.71333333333
2022-06-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",118492.06333333334
2022-06-01,KALIMANTAN TENGAH,Chili (red),99166.66666666667
2022-06-01,KALIMANTAN TENGAH,"Chili (red, curly)",96111.11
2022-06-01,KALIMANTAN TENGAH,"Chili (red, large)",102222.22000000002
2022-06-01,KALIMANTAN TIMUR,Chili (bird's eye),80228.17333333332
2022-06-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",71805.55500000001
2022-06-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",88650.79166666667
2022-06-01,KALIMANTAN TIMUR,Chili (red),65595.24
2022-06-01,KALIMANTAN TIMUR,"Chili (red, curly)",61488.095
2022-06-01,KALIMANTAN TIMUR,"Chili (red, large)",62678.57
2022-06-01,KALIMANTAN UTARA,Chili (bird's eye),124255.95250000001
2022-06-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",124196.43000000001
2022-06-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",124315.4775
2022-06-01,KALIMANTAN UTARA,Chili (red),81934.52249999999
2022-06-01,KALIMANTAN UTARA,"Chili (red, curly)",77936.50666666667
2022-06-01,KALIMANTAN UTARA,"Chili (red, large)",83273.81
2022-06-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),101354.76000000001
2022-06-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",81160.715
2022-06-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",122008.92749999999
2022-06-01,KEPULAUAN BANGKA BELITUNG,Chili (red),76967.2625
2022-06-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",88815.4775
2022-06-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, large)",65119.05
2022-06-01,KEPULAUAN RIAU,Chili (bird's eye),83380.95
2022-06-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",83380.95
2022-06-01,KEPULAUAN RIAU,Chili (red),88345.23999999999
2022-06-01,KEPULAUAN RIAU,"Chili (red, curly)",87814.288
2022-06-01,LAMPUNG,Chili (bird's eye),82068.455
2022-06-01,LAMPUNG,"Chili (bird's eye, green)",77000.0
2022-06-01,LAMPUNG,"Chili (bird's eye, red)",87136.9025
2022-06-01,LAMPUNG,Chili (red),73150.79333333333
2022-06-01,LAMPUNG,"Chili (red, curly)",74809.525
2022-06-01,LAMPUNG,"Chili (red, large)",72071.43
2022-06-01,MALUKU,Chili (bird's eye),72916.66333333333
2022-06-01,MALUKU,"Chili (bird's eye, green)",35357.145000000004
2022-06-01,MALUKU,"Chili (bird's eye, red)",84255.9525
2022-06-01,MALUKU,Chili (red),71875.0
2022-06-01,MALUKU,"Chili (red, curly)",62936.51
2022-06-01,MALUKU,"Chili (red, large)",61904.76
2022-06-01,MALUKU UTARA,Chili (bird's eye),100000.0
2022-06-01,MALUKU UTARA,"Chili (bird's eye, green)",90000.0
2022-06-01,MALUKU UTARA,"Chili (bird's eye, red)",93809.52
2022-06-01,MALUKU UTARA,Chili (red),50178.575
2022-06-01,MALUKU UTARA,"Chili (red, curly)",56666.67
2022-06-01,MALUKU UTARA,"Chili (red, large)",43690.48
2022-06-01,NUSA TENGGARA BARAT,Chili (bird's eye),62802.382000000005
2022-06-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",38482.1425
2022-06-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",79890.478
2022-06-01,NUSA TENGGARA BARAT,Chili (red),64126.98333333334
2022-06-01,NUSA TENGGARA BARAT,"Chili (red, curly)",58952.382000000005
2022-06-01,NUSA TENGGARA BARAT,"Chili (red, large)",54609.524
2022-06-01,NUSA TENGGARA TIMUR,Chili (bird's eye),58641.369999999995
2022-06-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",48766.865
2022-06-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",68515.87333333334
2022-06-01,NUSA TENGGARA TIMUR,Chili (red),61163.69
2022-06-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",58857.14333333333
2022-06-01,NUSA TENGGARA TIMUR,"Chili (red, large)",59797.61833333334
2022-06-01,PAPUA,Chili (bird's eye),74433.67428571428
2022-06-01,PAPUA,"Chili (bird's eye, green)",56710.41625
2022-06-01,PAPUA,"Chili (bird's eye, red)",98052.38125
2022-06-01,PAPUA,Chili (red),62473.81
2022-06-01,PAPUA,"Chili (red, curly)",61793.75125
2022-06-01,PAPUA,"Chili (red, large)",63153.87
2022-06-01,PAPUA BARAT,Chili (bird's eye),78333.3325
2022-06-01,PAPUA BARAT,"Chili (bird's eye, red)",78333.3325
2022-06-01,PAPUA BARAT,Chili (red),60148.81
2022-06-01,PAPUA BARAT,"Chili (red, curly)",53511.9075
2022-06-01,PAPUA BARAT,"Chili (red, large)",66785.715
2022-06-01,RIAU,Chili (bird's eye),80528.56999999999
2022-06-01,RIAU,"Chili (bird's eye, green)",71227.89
2022-06-01,RIAU,"Chili (bird's eye, red)",99005.95
2022-06-01,RIAU,Chili (red),87069.94125
2022-06-01,RIAU,"Chili (red, curly)",89770.83375
2022-06-01,RIAU,"Chili (red, large)",83027.77666666667
2022-06-01,SULAWESI BARAT,Chili (bird's eye),52032.7375
2022-06-01,SULAWESI BARAT,"Chili (bird's eye, green)",45107.1425
2022-06-01,SULAWESI BARAT,"Chili (bird's eye, red)",58958.332500000004
2022-06-01,SULAWESI BARAT,Chili (red),40797.619999999995
2022-06-01,SULAWESI BARAT,"Chili (red, curly)",43886.902500000004
2022-06-01,SULAWESI BARAT,"Chili (red, large)",39892.8575
2022-06-01,SULAWESI SELATAN,Chili (bird's eye),55333.33222222222
2022-06-01,SULAWESI SELATAN,"Chili (bird's eye, green)",27782.1425
2022-06-01,SULAWESI SELATAN,"Chili (bird's eye, red)",61821.428
2022-06-01,SULAWESI SELATAN,Chili (red),38213.808000000005
2022-06-01,SULAWESI SELATAN,"Chili (red, curly)",41045.238
2022-06-01,SULAWESI SELATAN,"Chili (red, large)",35379.284999999996
2022-06-01,SULAWESI TENGAH,Chili (bird's eye),80892.855
2022-06-01,SULAWESI TENGAH,"Chili (bird's eye, green)",76964.285
2022-06-01,SULAWESI TENGAH,"Chili (bird's eye, red)",84821.43
2022-06-01,SULAWESI TENGAH,Chili (red),49583.33
2022-06-01,SULAWESI TENGAH,"Chili (red, curly)",44166.665
2022-06-01,SULAWESI TENGAH,"Chili (red, large)",55000.0
2022-06-01,SULAWESI TENGGARA,Chili (bird's eye),54806.55
2022-06-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",52261.905
2022-06-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",57351.19
2022-06-01,SULAWESI TENGGARA,Chili (red),47005.955
2022-06-01,SULAWESI TENGGARA,"Chili (red, curly)",45613.095
2022-06-01,SULAWESI TENGGARA,"Chili (red, large)",48267.8575
2022-06-01,SULAWESI UTARA,Chili (bird's eye),70306.5475
2022-06-01,SULAWESI UTARA,"Chili (bird's eye, green)",58190.472499999996
2022-06-01,SULAWESI UTARA,"Chili (bird's eye, red)",82422.62
2022-06-01,SULAWESI UTARA,Chili (red),43767.8575
2022-06-01,SULAWESI UTARA,"Chili (red, curly)",43767.8575
2022-06-01,SUMATERA BARAT,Chili (bird's eye),59928.573333333334
2022-06-01,SUMATERA BARAT,"Chili (bird's eye, green)",58523.81
2022-06-01,SUMATERA BARAT,Chili (red),90458.33499999999
2022-06-01,SUMATERA BARAT,"Chili (red, curly)",90458.33499999999
2022-06-01,SUMATERA SELATAN,Chili (bird's eye),81388.09666666666
2022-06-01,SUMATERA SELATAN,"Chili (bird's eye, green)",72653.96999999999
2022-06-01,SUMATERA SELATAN,"Chili (bird's eye, red)",90112.7
2022-06-01,SUMATERA SELATAN,Chili (red),82903.17333333334
2022-06-01,SUMATERA SELATAN,"Chili (red, curly)",81865.87333333334
2022-06-01,SUMATERA SELATAN,"Chili (red, large)",83925.39666666667
2022-06-01,SUMATERA UTARA,Chili (bird's eye),55106.226923076916
2022-06-01,SUMATERA UTARA,"Chili (bird's eye, green)",55130.95249999999
2022-06-01,SUMATERA UTARA,"Chili (bird's eye, red)",52261.905
2022-06-01,SUMATERA UTARA,Chili (red),76865.07916666668
2022-06-01,SUMATERA UTARA,"Chili (red, curly)",76932.23461538462
2022-07-01,ACEH,Chili (bird's eye),82906.19
2022-07-01,ACEH,"Chili (bird's eye, green)",78126.7875
2022-07-01,ACEH,Chili (red),98638.09599999999
2022-07-01,ACEH,"Chili (red, curly)",100185.714
2022-07-01,BALI,Chili (bird's eye),65845.23999999999
2022-07-01,BALI,"Chili (bird's eye, green)",55238.0975
2022-07-01,BALI,"Chili (bird's eye, red)",72589.2875
2022-07-01,BALI,Chili (red),73639.88
2022-07-01,BALI,"Chili (red, curly)",79301.58333333333
2022-07-01,BALI,"Chili (red, large)",71803.57
2022-07-01,BANTEN,Chili (bird's eye),87179.36333333333
2022-07-01,BANTEN,"Chili (bird's eye, green)",76703.094
2022-07-01,BANTEN,"Chili (bird's eye, red)",96645.83333333333
2022-07-01,BANTEN,Chili (red),95125.594
2022-07-01,BANTEN,"Chili (red, curly)",95827.77666666667
2022-07-01,BANTEN,"Chili (red, large)",95020.43666666666
2022-07-01,BENGKULU,Chili (bird's eye),76372.025
2022-07-01,BENGKULU,"Chili (bird's eye, green)",82744.0475
2022-07-01,BENGKULU,"Chili (bird's eye, red)",69983.92749999999
2022-07-01,BENGKULU,Chili (red),89520.8325
2022-07-01,BENGKULU,"Chili (red, curly)",93000.0
2022-07-01,BENGKULU,"Chili (red, large)",86041.6675
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (bird's eye),72238.1
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",70238.095
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",74797.62
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),81988.095
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",82500.0
2022-07-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",81476.19
2022-07-01,DKI JAKARTA,Chili (bird's eye),94763.49333333333
2022-07-01,DKI JAKARTA,"Chili (bird's eye, green)",82462.69666666667
2022-07-01,DKI JAKARTA,"Chili (bird's eye, red)",107063.49333333333
2022-07-01,DKI JAKARTA,Chili (red),106426.19
2022-07-01,DKI JAKARTA,"Chili (red, curly)",107850.79333333333
2022-07-01,DKI JAKARTA,"Chili (red, large)",105000.0
2022-07-01,GORONTALO,Chili (bird's eye),63293.65
2022-07-01,GORONTALO,"Chili (bird's eye, green)",35000.0
2022-07-01,GORONTALO,"Chili (bird's eye, red)",68571.43
2022-07-01,GORONTALO,Chili (red),50238.1
2022-07-01,GORONTALO,"Chili (red, curly)",53333.33666666667
2022-07-01,JAMBI,Chili (bird's eye),86101.19
2022-07-01,JAMBI,"Chili (bird's eye, green)",80154.76000000001
2022-07-01,JAMBI,"Chili (bird's eye, red)",97089.285
2022-07-01,JAMBI,Chili (red),89199.405
2022-07-01,JAMBI,"Chili (red, curly)",88202.3825
2022-07-01,JAMBI,"Chili (red, large)",90196.43
2022-07-01,JAWA BARAT,Chili (bird's eye),84618.19642857143
2022-07-01,JAWA BARAT,"Chili (bird's eye, green)",75596.63941176471
2022-07-01,JAWA BARAT,"Chili (bird's eye, red)",94739.41833333333
2022-07-01,JAWA BARAT,Chili (red),95260.85352941176
2022-07-01,JAWA BARAT,"Chili (red, curly)",91976.19055555556
2022-07-01,JAWA BARAT,"Chili (red, large)",97833.99500000001
2022-07-01,JAWA TENGAH,Chili (bird's eye),65228.35545454546
2022-07-01,JAWA TENGAH,"Chili (bird's eye, green)",53569.44458333333
2022-07-01,JAWA TENGAH,"Chili (bird's eye, red)",76770.83416666667
2022-07-01,JAWA TENGAH,Chili (red),77744.6425
2022-07-01,JAWA TENGAH,"Chili (red, curly)",78798.11458333333
2022-07-01,JAWA TENGAH,"Chili (red, large)",77974.12
2022-07-01,JAWA TIMUR,Chili (bird's eye),60165.08
2022-07-01,JAWA TIMUR,"Chili (bird's eye, green)",44452.38117647059
2022-07-01,JAWA TIMUR,"Chili (bird's eye, red)",78498.59999999999
2022-07-01,JAWA TIMUR,Chili (red),79718.75
2022-07-01,JAWA TIMUR,"Chili (red, curly)",80443.22307692308
2022-07-01,JAWA TIMUR,"Chili (red, large)",80669.17263157894
2022-07-01,KALIMANTAN BARAT,Chili (bird's eye),83492.5675
2022-07-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",75785.7325
2022-07-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",91199.09125
2022-07-01,KALIMANTAN BARAT,Chili (red),61187.94714285714
2022-07-01,KALIMANTAN BARAT,"Chili (red, curly)",71927.538
2022-07-01,KALIMANTAN BARAT,"Chili (red, large)",58389.07875
2022-07-01,KALIMANTAN SELATAN,Chili (bird's eye),73089.285
2022-07-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",49511.905
2022-07-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",96666.66750000001
2022-07-01,KALIMANTAN SELATAN,Chili (red),80077.3825
2022-07-01,KALIMANTAN SELATAN,"Chili (red, curly)",79172.62
2022-07-01,KALIMANTAN SELATAN,"Chili (red, large)",80982.145
2022-07-01,KALIMANTAN TENGAH,Chili (bird's eye),92242.06333333334
2022-07-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",68571.42666666667
2022-07-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",115912.69666666666
2022-07-01,KALIMANTAN TENGAH,Chili (red),104246.03333333333
2022-07-01,KALIMANTAN TENGAH,"Chili (red, curly)",100952.38
2022-07-01,KALIMANTAN TENGAH,"Chili (red, large)",107539.68000000001
2022-07-01,KALIMANTAN TIMUR,Chili (bird's eye),90575.39666666667
2022-07-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",78392.85666666667
2022-07-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",102757.93833333334
2022-07-01,KALIMANTAN TIMUR,Chili (red),77648.81
2022-07-01,KALIMANTAN TIMUR,"Chili (red, curly)",68154.76166666666
2022-07-01,KALIMANTAN TIMUR,"Chili (red, large)",83511.905
2022-07-01,KALIMANTAN UTARA,Chili (bird's eye),130924.1075
2022-07-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",134880.9525
2022-07-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",126967.26250000001
2022-07-01,KALIMANTAN UTARA,Chili (red),96000.0
2022-07-01,KALIMANTAN UTARA,"Chili (red, curly)",96008.93
2022-07-01,KALIMANTAN UTARA,"Chili (red, large)",95991.0725
2022-07-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),103190.48
2022-07-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",89374.9975
2022-07-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",120803.5725
2022-07-01,KEPULAUAN BANGKA BELITUNG,Chili (red),86761.905
2022-07-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",108523.81
2022-07-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, large)",65000.0
2022-07-01,KEPULAUAN RIAU,Chili (bird's eye),87428.56999999999
2022-07-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",87428.56999999999
2022-07-01,KEPULAUAN RIAU,Chili (red),104000.0
2022-07-01,KEPULAUAN RIAU,"Chili (red, curly)",102052.38
2022-07-01,LAMPUNG,Chili (bird's eye),83508.9275
2022-07-01,LAMPUNG,"Chili (bird's eye, green)",80523.81
2022-07-01,LAMPUNG,"Chili (bird's eye, red)",86494.0475
2022-07-01,LAMPUNG,Chili (red),86833.33333333333
2022-07-01,LAMPUNG,"Chili (red, curly)",87666.66500000001
2022-07-01,LAMPUNG,"Chili (red, large)",84476.19333333334
2022-07-01,MALUKU,Chili (bird's eye),100865.08
2022-07-01,MALUKU,"Chili (bird's eye, green)",40595.236666666664
2022-07-01,MALUKU,"Chili (bird's eye, red)",127755.95
2022-07-01,MALUKU,Chili (red),81178.5725
2022-07-01,MALUKU,"Chili (red, curly)",70079.36333333333
2022-07-01,MALUKU,"Chili (red, large)",63214.285
2022-07-01,MALUKU UTARA,Chili (bird's eye),98095.24
2022-07-01,MALUKU UTARA,"Chili (bird's eye, green)",98095.24
2022-07-01,MALUKU UTARA,"Chili (bird's eye, red)",96666.67
2022-07-01,MALUKU UTARA,Chili (red),56964.285
2022-07-01,MALUKU UTARA,"Chili (red, curly)",60000.0
2022-07-01,MALUKU UTARA,"Chili (red, large)",53928.57
2022-07-01,NUSA TENGGARA BARAT,Chili (bird's eye),55523.81
2022-07-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",33095.24
2022-07-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",71845.23999999999
2022-07-01,NUSA TENGGARA BARAT,Chili (red),65694.44666666667
2022-07-01,NUSA TENGGARA BARAT,"Chili (red, curly)",66880.954
2022-07-01,NUSA TENGGARA BARAT,"Chili (red, large)",68452.38
2022-07-01,NUSA TENGGARA TIMUR,Chili (bird's eye),67787.69833333333
2022-07-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",56170.636666666665
2022-07-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",79404.76333333332
2022-07-01,NUSA TENGGARA TIMUR,Chili (red),78419.048
2022-07-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",81888.89
2022-07-01,NUSA TENGGARA TIMUR,"Chili (red, large)",81587.30333333333
2022-07-01,PAPUA,Chili (bird's eye),84389.8775
2022-07-01,PAPUA,"Chili (bird's eye, green)",60332.44125
2022-07-01,PAPUA,"Chili (bird's eye, red)",110118.15625
2022-07-01,PAPUA,Chili (red),68300.34
2022-07-01,PAPUA,"Chili (red, curly)",67902.67749999999
2022-07-01,PAPUA,"Chili (red, large)",74331.25125
2022-07-01,PAPUA BARAT,Chili (bird's eye),84702.38
2022-07-01,PAPUA BARAT,"Chili (bird's eye, red)",84702.38
2022-07-01,PAPUA BARAT,Chili (red),77380.95000000001
2022-07-01,PAPUA BARAT,"Chili (red, curly)",65654.7625
2022-07-01,PAPUA BARAT,"Chili (red, large)",67202.3825
2022-07-01,RIAU,Chili (bird's eye),95247.28
2022-07-01,RIAU,"Chili (bird's eye, green)",88938.09625
2022-07-01,RIAU,"Chili (bird's eye, red)",105337.5025
2022-07-01,RIAU,Chili (red),103029.165
2022-07-01,RIAU,"Chili (red, curly)",105817.2625
2022-07-01,RIAU,"Chili (red, large)",97384.92166666668
2022-07-01,SULAWESI BARAT,Chili (bird's eye),57067.707500000004
2022-07-01,SULAWESI BARAT,"Chili (bird's eye, green)",52516.37
2022-07-01,SULAWESI BARAT,"Chili (bird's eye, red)",61619.05
2022-07-01,SULAWESI BARAT,Chili (red),53639.8825
2022-07-01,SULAWESI BARAT,"Chili (red, curly)",55095.24
2022-07-01,SULAWESI BARAT,"Chili (red, large)",52184.525
2022-07-01,SULAWESI SELATAN,Chili (bird's eye),57142.857777777775
2022-07-01,SULAWESI SELATAN,"Chili (bird's eye, green)",27436.905
2022-07-01,SULAWESI SELATAN,"Chili (bird's eye, red)",62564.287
2022-07-01,SULAWESI SELATAN,Chili (red),50678.332
2022-07-01,SULAWESI SELATAN,"Chili (red, curly)",52107.144
2022-07-01,SULAWESI SELATAN,"Chili (red, large)",49246.906
2022-07-01,SULAWESI TENGAH,Chili (bird's eye),73005.95
2022-07-01,SULAWESI TENGAH,"Chili (bird's eye, green)",71250.0
